name,latitude,longitude
김포,37.592299,126.768356
시흥,37.45072,126.80385
서서울,37.35493291,126.8619876
군자,37.35875579,126.7807808
이목,37.31955099,126.9857648
용인,37.28861576,127.1387267
향남,37.07012,126.88836
송탄,37.030977,127.0803249
오산,37.15670802,127.0871649
남사,37.09619,127.12075
원곡,37.00111198,127.1519713
번천,37.45446159,127.254336
도척,37.32332718,127.3387835
